station_id,lat,lon,is_igp,spatial_block,random_block
141735076180501,14.2931,76.3014,False,1,2
141842079554501,14.3117,79.9292,False,1,3
141906079540201,14.3183,79.9006,False,1,1
142040080040701,14.3444,80.0686,False,1,2
142105076095001,14.3514,76.1639,False,1,2
142130076190001,14.3583,76.3167,False,1,4
142230080023001,14.375,80.0417,False,1,4
142240079435401,14.3778,79.7317,False,1,2
142258079491801,14.3828,79.8217,False,1,3
142303079340401,14.3842,79.5678,False,1,1
142311079440003,14.3864,79.7333,False,1,4
142338079481501,14.3939,79.8042,False,1,2
143400075340001,14.5667,75.5667,False,1,2
143400075340002,14.5667,75.5667,False,1,3
143403075295902,14.5675,75.4997,False,1,3
143423075185101,14.5731,75.3142,False,1,0
143430075223001,14.575,75.375,False,1,1
143600075163301,14.6,75.2758,False,1,0
143619075292401,14.6053,75.49,False,1,3
143630075190001,14.6083,75.3167,False,1,0
143700075370001,14.6167,75.6167,False,1,1
143800075131501,14.6333,75.2208,False,1,2
144000075080001,14.6667,75.1333,False,1,3
144030075112201,14.675,75.1894,False,1,2
144200075060002,14.7,75.1,False,1,4
144200075300001,14.7,75.5,False,1,4
144600075080501,14.7667,75.1347,False,1,0
144815079205201,14.8042,79.3478,False,1,4
144830076473001,14.8083,76.7917,False,1,3
144940079413301,14.8278,79.6925,False,1,3
145006079553301,14.835,79.9258,False,1,0
145058079270001,14.8494,79.45,False,1,3
145235079184501,14.8764,79.3125,False,1,3
145439074051101,14.9108,74.0864,False,1,2
145656074032201,14.9489,74.0561,False,1,0
145745075083001,14.9625,75.1417,False,1,2
145831074054301,14.9753,74.0953,False,1,4
145900074063301,14.9833,74.1092,False,1,3
145900075134501,14.9833,75.2292,False,1,0
145952074112801,14.9978,74.1911,False,1,4
150023074030201,15.0064,74.0506,False,1,4
150025075083101,15.0069,75.1419,False,1,0
150100075140001,15.0167,75.2333,False,1,4
150112074043101,15.02,74.0753,False,1,2
150207074070801,15.0353,74.1189,False,1,2
150212074015201,15.0367,74.0311,False,1,2
150225073593201,15.0403,73.9922,False,1,3
150300075143001,15.05,75.2417,False,1,4
150522074130001,15.0894,74.2167,False,1,3
150534074015001,15.0928,74.0306,False,1,4
150614074542001,15.1039,74.9056,False,1,4
150640075372201,15.1111,75.6228,False,1,0
150642079335901,15.1117,79.5664,False,1,1
150700075220001,15.1167,75.3667,False,1,3
150700079380001,15.1167,79.6333,False,1,2
150951074062401,15.1642,74.1067,False,1,0
151054074133501,15.1817,74.2264,False,1,0
151100074580001,15.1833,74.9667,False,1,2
151100074584501,15.1833,74.9792,False,1,3
151127075295801,15.1908,75.4994,False,1,0
151145075500101,15.1958,75.8336,False,1,0
151200079173001,15.2,79.2917,False,1,0
151230075310001,15.2083,75.5167,False,1,2
151230075530001,15.2083,75.8833,False,1,0
151310074092701,15.2194,74.1575,False,1,2
151516073580201,15.2544,73.9672,False,1,2
151657074054501,15.2825,74.0958,False,1,2
151717073581001,15.2881,73.9694,False,1,3
151718074104801,15.2883,74.18,False,1,2
151802073551201,15.3006,73.92,False,1,3
151819074025401,15.3053,74.0483,False,1,3
151943075085101,15.3286,75.1475,False,1,4
152045079372403,15.3458,79.6233,False,1,3
152100076090002,15.35,76.15,False,1,2
152200076150001,15.3667,76.25,False,1,2
152200077083001,15.3667,77.1417,False,1,1
152200077100001,15.3667,77.1667,False,1,2
152210074594001,15.3694,74.9944,False,1,0
152219077035401,15.3719,77.065,False,1,4
152230076221501,15.375,76.3708,False,1,4
152239076010701,15.3775,76.0186,False,1,0
152248078101201,15.38,78.17,False,1,3
152250075562601,15.3806,75.9406,False,1,0
152250076023001,15.3806,76.0417,False,1,3
152300076053001,15.3833,76.0917,False,1,0
152325074072801,15.3903,74.1244,False,1,2
152400077524801,15.4,77.88,False,1,3
152542074113601,15.4283,74.1933,False,1,3
152729073481501,15.4581,73.8042,False,1,2
152800075230001,15.4667,75.3833,False,1,4
152812075011601,15.47,75.0211,False,1,3
152830075393001,15.475,75.6583,False,1,1
152927075592001,15.4908,75.9889,False,1,3
152938076302601,15.4939,76.5072,False,1,3
153015080032201,15.5042,80.0561,False,1,1
153030076294501,15.5083,76.4958,False,1,3
153124080033002,15.5233,80.0583,False,1,4
153145076380001,15.5292,76.6333,False,1,4
153215076193001,15.5375,76.325,False,1,3
153221074051701,15.5392,74.0881,False,1,3
153230075031501,15.5417,75.0542,False,1,1
153230075553001,15.5417,75.925,False,1,3
153243073452901,15.5453,73.7581,False,1,1
153248074030201,15.5467,74.0506,False,1,2
153330076005101,15.5583,76.0142,False,1,1
153341074094701,15.5614,74.1631,False,1,1
153410073514801,15.5694,73.8633,False,1,0
153422073473301,15.5728,73.7925,False,1,4
153500073574001,15.5833,73.9611,False,1,0
153503073441701,15.5842,73.7381,False,1,0
153505073572701,15.5847,73.9575,False,1,4
153535074024701,15.5931,74.0464,False,1,2
153634073493501,15.6094,73.8264,False,1,2
153636074040001,15.61,74.0667,False,1,3
153649073553501,15.6136,73.9264,False,1,1
153715075404501,15.6208,75.6792,False,1,0
153722075042001,15.6228,75.0722,False,1,3
154000075340001,15.6667,75.5667,False,1,0
154002078262701,15.6672,78.4408,False,1,2
154010080101501,15.6694,80.1708,False,1,4
154015075344001,15.6708,75.5778,False,1,4
154020076405301,15.6722,76.6814,False,1,1
154044079383301,15.6789,79.6425,False,1,3
154100077460003,15.6833,77.7667,False,1,3
154115078103001,15.6875,78.175,False,1,2
154121076431101,15.6892,76.7197,False,1,0
154155075440501,15.6986,75.7347,False,1,1
154229073450501,15.7081,73.7514,False,1,3
154231073511801,15.7086,73.855,False,1,4
154244077355001,15.7122,77.5972,False,1,0
154255077483501,15.7153,77.8097,False,1,3
154300077163001,15.7167,77.275,False,1,4
154300077360001,15.7167,77.6,False,1,4
154400076033002,15.7333,76.0583,False,1,2
154508073502001,15.7522,73.8389,False,1,0
154800075450001,15.8,75.75,False,1,1
155000076170001,15.8333,76.2833,False,1,4
155000079280001,15.8333,79.4667,False,1,4
155000080215001,15.8333,80.3639,False,1,3
155010080214001,15.8361,80.3611,False,1,0
155015074223001,15.8375,74.375,False,1,0
155020076173001,15.8389,76.2917,False,1,2
155020076273001,15.8389,76.4583,False,1,2
155033080030001,15.8425,80.05,False,1,0
155100078281501,15.85,78.4708,False,1,3
155101078281501,15.8503,78.4708,False,1,2
155115077071501,15.8542,77.1208,False,1,0
155145076490001,15.8625,76.8167,False,1,0
155154076484101,15.865,76.8114,False,1,2
155200078163001,15.8667,78.275,False,1,3
155310076270001,15.8861,76.45,False,1,4
160300076533001,16.05,76.8917,False,1,2
160300077080001,16.05,77.1333,False,1,1
160300077125001,16.05,77.2139,False,1,4
160300077125002,16.05,77.2139,False,1,2
160304077122801,16.0511,77.2078,False,1,1
160320076340001,16.0556,76.5667,False,1,2
160323076231801,16.0564,76.3883,False,1,0
160324074195001,16.0567,74.3306,False,1,1
160400076593001,16.0667,76.9917,False,1,2
160400078520501,16.0667,78.8681,False,1,4
160410080400301,16.0694,80.6675,False,1,3
160420076204001,16.0722,76.3444,False,1,3
161230077210001,16.2083,77.35,False,1,2
161230077210002,16.2083,77.35,False,1,0
161325079463501,16.2236,79.7764,False,1,1
161325079543301,16.2236,79.9092,False,1,4
161330080550001,16.225,80.9167,False,2,0
161335080305101,16.2264,80.5142,False,1,4
161339080020401,16.2275,80.0344,False,1,3
161400074030001,16.2333,74.05,False,1,1
161409081043701,16.2358,81.0769,False,2,3
161436079502901,16.2433,79.8414,False,1,4
161437080045901,16.2436,80.0831,False,1,0
161446076350401,16.2461,76.5844,False,1,0
161515079544501,16.2542,79.9125,False,1,3
161520080545001,16.2556,80.9139,False,2,4
162300074110001,16.3833,74.1833,False,4,0
162345081110001,16.3958,81.1833,False,2,3
162402076585801,16.4006,76.9828,False,1,0
162414080095601,16.4039,80.1656,False,1,3
162416080240701,16.4044,80.4019,False,2,3
162423080085301,16.4064,80.1481,False,1,0
162425079242501,16.4069,79.4069,False,1,3
162430073594501,16.4083,73.9958,False,4,4
162430081474001,16.4083,81.7944,False,2,4
162433081123301,16.4092,81.2092,False,2,0
162440081090301,16.4111,81.1508,False,2,1
162448081365101,16.4133,81.6142,False,2,1
162459080270801,16.4164,80.4522,False,2,2
162505080205501,16.4181,80.3486,False,2,0
163122079172501,16.5228,79.2903,False,1,4
163132079475601,16.5256,79.7989,False,1,3
163145080280101,16.5292,80.4669,False,2,4
163148081552501,16.53,81.9236,False,2,0
163154081312401,16.5317,81.5233,False,2,0
163155079482001,16.5319,79.8056,False,1,4
163158080215901,16.5328,80.3664,False,2,1
163200081390001,16.5333,81.65,False,2,3
163220080590001,16.5389,80.9833,False,2,4
163228080383301,16.5411,80.6425,False,2,0
163235080082201,16.5431,80.1394,False,2,0
163248080083001,16.5467,80.1417,False,2,0
163259079501001,16.5497,79.8361,False,1,0
163300081130002,16.55,81.2167,False,2,0
163300081335001,16.55,81.5639,False,2,4
163330081300701,16.5583,81.5019,False,2,3
163825074104501,16.6403,74.1792,False,4,4
163830074163001,16.6417,74.275,False,4,4
163900073310001,16.65,73.5167,False,4,4
163921073255001,16.6558,73.4306,False,4,1
163923082072001,16.6564,82.1222,False,2,1
163937082012801,16.6603,82.0244,False,2,4
163941082004601,16.6614,82.0128,False,2,1
164000074290001,16.6667,74.4833,False,4,0
164008080235502,16.6689,80.3986,False,2,3
164022082090601,16.6728,82.1517,False,2,4
164050081375001,16.6806,81.6306,False,2,4
164655074044601,16.7819,74.0794,False,4,4
164708081530801,16.7856,81.8856,False,2,0
164709081313501,16.7858,81.5264,False,2,3
164715081415001,16.7875,81.6972,False,2,4
164719082124201,16.7886,82.2117,False,2,3
164722080163101,16.7894,80.2753,False,2,4
165117081425101,16.8547,81.7142,False,2,4
165121081424901,16.8558,81.7136,False,2,2
165200081010001,16.8667,81.0167,False,2,0
165204074345801,16.8678,74.5828,False,4,2
165219079394302,16.8719,79.6619,False,2,1
165230079335501,16.875,79.5653,False,2,0
165300074024101,16.8833,74.0447,False,4,0
165630080593001,16.9417,80.9917,False,2,3
165640081580001,16.9444,81.9667,False,2,2
165700080480001,16.95,80.8,False,2,2
165700081240002,16.95,81.4,False,2,3
165700082134801,16.95,82.23,False,2,2
165700082141501,16.95,82.2375,False,2,3
165745080390501,16.9625,80.6514,False,2,0
165815074171601,16.9708,74.2878,False,4,4
170130082173001,17.025,82.2917,False,2,2
170136081014201,17.0267,81.0283,False,2,0
170230080390001,17.0417,80.65,False,2,4
170300075130001,17.05,75.2167,False,4,3
170303074140001,17.0508,74.2333,False,4,0
170400074310001,17.0667,74.5167,False,4,0
170600081330001,17.1,81.55,False,2,0
170630075070501,17.1083,75.1181,False,4,1
170630080363001,17.1083,80.6083,False,2,0
170639081402601,17.1108,81.6739,False,2,3
170656074351501,17.1156,74.5875,False,4,2
170656081253801,17.1156,81.4272,False,2,4
170800074280001,17.1333,74.4667,False,4,3
170950075104501,17.1639,75.1792,False,4,3
171000081500001,17.1667,81.8333,False,2,2
171254080464401,17.215,80.7789,False,2,0
171330080030001,17.225,80.05,False,2,0
171342082133901,17.2283,82.2275,False,2,3
171345082114501,17.2292,82.1958,False,2,0
171359073161901,17.2331,73.2719,False,4,0
171404081381801,17.2344,81.6383,False,2,1
171405073162001,17.2347,73.2722,False,4,4
171422074234001,17.2394,74.3944,False,4,2
171454081383201,17.2483,81.6422,False,2,3
171515080461101,17.2542,80.7697,False,2,2
171534081004501,17.2594,81.0125,False,2,0
171549080254701,17.2636,80.4297,False,2,1
171842080035401,17.3117,80.065,False,2,0
171925081415001,17.3236,81.6972,False,2,3
171940074313501,17.3278,74.5264,False,4,0
172015075312001,17.3375,75.5222,False,4,1
172300078260001,17.3833,78.4333,False,4,4
172310078291001,17.3861,78.4861,False,4,2
172330073192001,17.3917,73.3222,False,4,2
172340075124001,17.3944,75.2111,False,4,2
172345073160001,17.3958,73.2667,False,4,3
172345081050001,17.3958,81.0833,False,2,1
172350082490001,17.3972,82.8167,False,2,3
172354073304301,17.3983,73.5119,False,4,4
172400074320001,17.4,74.5333,False,4,2
172500074560001,17.4167,74.9333,False,4,2
172640078261001,17.4444,78.4361,False,4,0
172648078282601,17.4467,78.4739,False,4,1
172800073310001,17.4667,73.5167,False,4,4
172800082100001,17.4667,82.1667,False,2,2
172805082100501,17.4681,82.1681,False,2,1
172842082010701,17.4783,82.0186,False,2,2
172855074430601,17.4819,74.7183,False,4,2
173245080390001,17.5458,80.65,False,2,2
173334078100801,17.5594,78.1689,False,4,3
173345082413001,17.5625,82.6917,False,2,1
173348077413401,17.5633,77.6928,False,4,3
173349077392901,17.5636,77.6581,False,4,2
173409080145801,17.5692,80.2494,False,2,4
173413080341401,17.5703,80.5706,False,2,0
173414080341501,17.5706,80.5708,False,2,0
173425080374501,17.5736,80.6292,False,2,2
173431082114401,17.5753,82.1956,False,2,2
173530075530001,17.5917,75.8833,False,4,3
173600080090001,17.6,80.15,False,2,2
173619073360801,17.6053,73.6022,False,4,4
173630082484501,17.6083,82.8125,False,2,2
173640082390001,17.6111,82.65,False,2,0
174125077523001,17.6903,77.875,False,4,0
174126083174201,17.6906,83.295,False,2,4
174130083000001,17.6917,83.0,False,2,0
174145077380501,17.6958,77.6347,False,4,4
174150077314001,17.6972,77.5278,False,4,1
174300075130001,17.7167,75.2167,False,4,0
174300075510001,17.7167,75.85,False,4,1
174415077230502,17.7375,77.3847,False,4,3
174430076470001,17.7417,76.7833,False,4,2
174430077590001,17.7417,77.9833,False,4,3
174444081233901,17.7456,81.3942,False,2,3
174500073170001,17.75,73.2833,False,4,2
174500077250001,17.75,77.4167,False,4,3
174500083070001,17.75,83.1167,False,2,4
174510082420001,17.7528,82.7,False,2,2
174511083203301,17.7531,83.3425,False,2,0
174550076082201,17.7639,76.1394,False,4,2
174943082560201,17.8286,82.9339,False,2,4
174956078153901,17.8322,78.2608,False,4,1
175000077200001,17.8333,77.3333,False,4,4
175005075510501,17.8347,75.8514,False,4,2
175030075321501,17.8417,75.5375,False,4,3
175030077584001,17.8417,77.9778,False,4,1
175100077391801,17.85,77.655,False,4,4
175200074540001,17.8667,74.9,False,4,0
175205077221501,17.8681,77.3708,False,4,1
175240077240801,17.8778,77.4022,False,4,2
175306081330001,17.885,81.55,False,2,2
175310077054001,17.8861,77.0944,False,4,2
175320073260501,17.8889,73.4347,False,4,0
175330077194501,17.8917,77.3292,False,4,1
175331083221601,17.8919,83.3711,False,2,0
175340078032901,17.8944,78.0581,False,4,2
175345078123001,17.8958,78.2083,False,4,1
175400076550001,17.9,76.9167,False,4,2
175419082491401,17.9053,82.8206,False,2,2
175425077251001,17.9069,77.4194,False,4,3
175430082071501,17.9083,82.1208,False,2,2
175500076130001,17.9167,76.2167,False,4,3
175500076460001,17.9167,76.7667,False,4,2
175630076505901,17.9417,76.8497,False,4,3
175702076361101,17.9506,76.6031,False,4,3
175755076025401,17.9653,76.0483,False,4,1
175830076093501,17.975,76.1597,False,4,1
175906081354201,17.985,81.595,False,2,3
180015076261201,18.0042,76.4367,False,4,1
180058076051801,18.0161,76.0883,False,4,2
180100079093001,18.0167,79.1583,False,2,0
180115078042001,18.0208,78.0722,False,4,2
180120077005002,18.0222,77.0139,False,4,2
180155073045001,18.0319,73.0806,False,4,3
180204077461701,18.0344,77.7714,False,4,2
180209082421501,18.0358,82.7042,False,2,1
180230080510001,18.0417,80.85,False,2,4
180251078081001,18.0475,78.1361,False,4,2
180300073170001,18.05,73.2833,False,4,4
180310077581501,18.0528,77.9708,False,4,3
180310078162601,18.0528,78.2739,False,4,2
180345083314501,18.0625,83.5292,False,2,4
180420083290001,18.0722,83.4833,False,2,0
180534081410901,18.0928,81.6858,False,2,4
180540074364001,18.0944,74.6111,False,4,4
180556075581501,18.0989,75.9708,False,4,2
180603081535501,18.1008,81.8986,False,2,3
180630082065501,18.1083,82.1153,False,2,2
180706076451301,18.1183,76.7536,False,4,1
180715076045001,18.1208,76.0806,False,4,3
180718083354001,18.1217,83.5944,False,2,1
180755083075501,18.1319,83.1319,False,2,1
180800075120001,18.1333,75.2,False,4,2
180806073193001,18.135,73.325,False,4,4
180830081363601,18.1417,81.61,False,2,1
180922077290901,18.1561,77.4858,False,4,2
180925081480001,18.1569,81.8,False,2,0
180953074100701,18.1647,74.1686,False,4,0
181000073110001,18.1667,73.1833,False,4,0
181015082381301,18.1708,82.6369,False,2,0
181100075350001,18.1833,75.5833,False,4,4
181100078581001,18.1833,78.9694,False,2,4
181200076050001,18.2,76.0833,False,4,4
181244082464801,18.2122,82.78,False,2,0
181300075320001,18.2167,75.5333,False,4,0
181336082133601,18.2267,82.2267,False,2,1
181350077422501,18.2306,77.7069,False,4,2
181359076582801,18.2331,76.9744,False,4,1
181400075420001,18.2333,75.7,False,4,2
181408081485201,18.2356,81.8144,False,2,0
181430083210001,18.2417,83.35,False,2,3
181500077120001,18.25,77.2,False,4,1
181500077270002,18.25,77.45,False,4,0
181500079010001,18.25,79.0167,False,2,3
181503082061801,18.2508,82.105,False,2,4
181506080365101,18.2517,80.6142,False,2,0
181508082061501,18.2522,82.1042,False,2,2
181530077153001,18.2583,77.2583,False,4,4
181600074460001,18.2667,74.7667,False,4,3
181620082582001,18.2722,82.9722,False,2,4
181647076480301,18.2797,76.8008,False,4,2
181649083314301,18.2803,83.5286,False,2,1
181655076401501,18.2819,76.6708,False,4,3
181719081590601,18.2886,81.985,False,2,0
181731081510901,18.2919,81.8525,False,2,1
181805082073801,18.3014,82.1272,False,2,3
181809081511201,18.3025,81.8533,False,2,3
181930075575001,18.325,75.9639,False,4,0
182000073510001,18.3333,73.85,False,4,2
182124082092301,18.3567,82.1564,False,2,1
182130073015001,18.3583,73.0306,False,4,2
182149081533501,18.3636,81.8931,False,2,4
182230080320001,18.375,80.5333,False,2,0
182320083233001,18.3889,83.3917,False,2,4
182324075521502,18.39,75.8708,False,4,2
182356076095501,18.3989,76.1653,False,4,3
182356076323801,18.3989,76.5439,False,4,2
182400076240001,18.4,76.4,False,4,1
182425081562401,18.4069,81.94,False,2,3
182733076452501,18.4592,76.7569,False,4,3
182858076353001,18.4828,76.5917,False,4,0
182900074170001,18.4833,74.2833,False,4,3
182900075560001,18.4833,75.9333,False,4,3
182900083193001,18.4833,83.325,False,2,1
182902083320201,18.4839,83.5339,False,2,4
182914074044201,18.4872,74.0783,False,4,3
182914083194201,18.4872,83.3283,False,2,1
182935075282001,18.4931,75.4722,False,4,0
183000079370001,18.5,79.6167,False,2,3
183013079221101,18.5036,79.3697,False,2,1
183030078560001,18.5083,78.9333,False,2,3
183039074194801,18.5108,74.33,False,4,2
183107082080801,18.5186,82.1356,False,2,2
183220073504501,18.5389,73.8458,False,4,0
183233073130801,18.5425,73.2189,False,4,3
183300073080001,18.55,73.1333,False,4,0
183300077350001,18.55,77.5833,False,4,2
183400076010002,18.5667,76.0167,False,4,4
183430076545001,18.575,76.9139,False,4,4
183440083143501,18.5778,83.2431,False,2,4
183451082170701,18.5808,82.2853,False,2,4
183517082460801,18.5881,82.7689,False,2,2
183534083301501,18.5928,83.5042,False,2,1
183653075354601,18.6147,75.5961,False,4,4
183736076374501,18.6267,76.6292,False,4,4
183745074014501,18.6292,74.0292,False,4,4
183748077114801,18.63,77.1967,False,4,3
183800074034001,18.6333,74.0611,False,4,0
183839082491601,18.6442,82.8211,False,2,2
183842083163001,18.645,83.275,False,2,2
183934082350801,18.6594,82.5856,False,2,4
184000083250001,18.6667,83.4167,False,2,1
184015076500001,18.6708,76.8333,False,4,1
184034083222201,18.6761,83.3728,False,2,0
184135083184001,18.6931,83.3111,False,2,4
184224082242001,18.7067,82.4056,False,2,3
184615084061501,18.7708,84.1042,False,2,0
184800078484501,18.8,78.8125,False,2,2
184800079550001,18.8,79.9167,False,2,2
184800079550002,18.8,79.9167,False,2,2
184811079001101,18.8031,79.0031,False,2,4
184814078522203,18.8039,78.8728,False,2,0
184825077273801,18.8069,77.4606,False,4,1
184835077320001,18.8097,77.5333,False,4,0
184838084083401,18.8106,84.1428,False,2,1
184850073051501,18.8139,73.0875,False,4,4
184900083270001,18.8167,83.45,False,2,4
184918082301601,18.8217,82.5044,False,2,0
184938082383001,18.8272,82.6417,False,2,3
185041075443501,18.8447,75.7431,False,4,1
185100076320001,18.85,76.5333,False,4,0
185100077320001,18.85,77.5333,False,4,1
185122083524801,18.8561,83.88,False,2,0
185129084112601,18.8581,84.1906,False,2,2
185150073535001,18.8639,73.8972,False,4,4
185200075280001,18.8667,75.4667,False,4,2
185223079254101,18.8731,79.4281,False,2,3
185230079173001,18.875,79.2917,False,2,2
185230079254502,18.875,79.4292,False,2,0
185230079270001,18.875,79.45,False,2,0
185246075052601,18.8794,75.0906,False,4,1
185300077580001,18.8833,77.9667,False,4,1
185300083353001,18.8833,83.5917,False,2,4
185442076464101,18.9117,76.7781,False,4,4
185445073191001,18.9125,73.3194,False,4,4
185448084091901,18.9133,84.1553,False,2,3
185505079020001,18.9181,79.0333,False,2,2
185519077054801,18.9219,77.0967,False,4,3
185530073070001,18.925,73.1167,False,4,2
185544075263401,18.9289,75.4428,False,4,3
185600075213001,18.9333,75.3583,False,4,3
185600075380001,18.9333,75.6333,False,4,3
185607076082301,18.9353,76.1397,False,4,3
185624083363601,18.94,83.61,False,2,0
185633076385101,18.9425,76.6475,False,4,3
185645081533001,18.9458,81.8917,False,2,1
185738077343401,18.9606,77.5761,False,4,3
185800075530001,18.9667,75.8833,False,4,2
185826076365201,18.9739,76.6144,False,4,4
185921076155901,18.9892,76.2664,False,4,1
185945075303001,18.9958,75.5083,False,4,4
190000077470601,19.0,77.785,False,4,4
190030081514601,19.0083,81.8628,False,2,1
190051083075901,19.0142,83.1331,False,2,2
190110078350001,19.0194,78.5833,False,2,2
190134082260301,19.0261,82.4342,False,2,3
190303082554001,19.0508,82.9278,False,2,3
190350082085001,19.0639,82.1472,False,2,4
190416076425701,19.0711,76.7158,False,4,1
190421082313101,19.0725,82.5253,False,2,2
190446083484201,19.0794,83.8117,False,2,2
190541083113601,19.0947,83.1933,False,2,4
190545081573001,19.0958,81.9583,False,2,1
190600082110004,19.1,82.1833,False,2,2
190601082202501,19.1003,82.3403,False,2,0
190700076440001,19.1167,76.7333,False,4,4
190800077250001,19.1333,77.4167,False,4,1
190805074114501,19.1347,74.1958,False,4,1
190805074553501,19.1347,74.9264,False,4,2
190825081364501,19.1403,81.6125,False,2,2
190840077091801,19.1444,77.155,False,4,4
190848082324501,19.1467,82.5458,False,2,2
190853083125001,19.1481,83.2139,False,2,2
190900081481001,19.15,81.8028,False,2,0
190912082344001,19.1533,82.5778,False,2,0
190916084084801,19.1544,84.1467,False,2,1
190917076242401,19.1547,76.4067,False,4,4
191009083502901,19.1692,83.8414,False,2,4
191010075300001,19.1694,75.5,False,4,3
191012073055501,19.17,73.0986,False,4,3
191030075302801,19.175,75.5078,False,4,1
191040075375501,19.1778,75.6319,False,4,0
191041073084901,19.1781,73.1469,False,4,0
191120084461901,19.1889,84.7719,False,2,1
191140083171801,19.1944,83.2883,False,2,1
191221083423201,19.2058,83.7089,False,2,0
191226083501801,19.2072,83.8383,False,2,1
191245083400301,19.2125,83.6675,False,2,0
191321084482401,19.2225,84.8067,False,2,3
191345077534501,19.2292,77.8958,False,4,4
191405072564101,19.2347,72.9447,False,4,3
191422074013001,19.2394,74.025,False,4,2
191453073233601,19.2481,73.3933,False,4,2
191500073230001,19.25,73.3833,False,4,1
191612083381701,19.27,83.6381,False,2,0
191615073580001,19.2708,73.9667,False,4,2
191625083513101,19.2736,83.8586,False,2,2
191634083363701,19.2761,83.6103,False,2,0
191655077274501,19.2819,77.4625,False,4,2
191700075360001,19.2833,75.6,False,4,1
191700080050001,19.2833,80.0833,False,2,0
191720077395001,19.2889,77.6639,False,4,3
191741077224201,19.2947,77.3783,False,4,2
191802084453201,19.3006,84.7589,False,2,3
191810084453301,19.3028,84.7592,False,2,3
191846077135901,19.3128,77.2331,False,4,4
191849076184801,19.3136,76.3133,False,4,4
191914076573701,19.3206,76.9603,False,4,3
191926076363001,19.3239,76.6083,False,4,4
191930076393002,19.325,76.6583,False,4,2
191935077073301,19.3264,77.1258,False,4,4
191936084181001,19.3267,84.3028,False,2,3
191947075430901,19.3297,75.7192,False,4,3
191953078232301,19.3314,78.3897,False,4,4
192000076590001,19.3333,76.9833,False,4,2
192000077090001,19.3333,77.15,False,4,3
192000078250002,19.3333,78.4167,False,4,1
192017079200401,19.3381,79.3344,False,2,4
192030078250001,19.3417,78.4167,False,4,3
192030078452001,19.3417,78.7556,False,2,3
192038076334201,19.3439,76.5617,False,4,2
192052072471001,19.3478,72.7861,False,4,4
192115083071101,19.3542,83.1197,False,2,0
192140083580001,19.3611,83.9667,False,2,0
192143077112501,19.3619,77.1903,False,4,2
192154084180201,19.365,84.3006,False,2,3
192204078465801,19.3678,78.7828,False,2,4
192205076241501,19.3681,76.4042,False,4,2
192210081473001,19.3694,81.7917,False,2,3
192243084174601,19.3786,84.2961,False,2,2
192300074345501,19.3833,74.5819,False,4,4
192312084182301,19.3867,84.3064,False,2,3
192320074393001,19.3889,74.6583,False,4,2
192330080173001,19.3917,80.2917,False,2,4
192407073363201,19.4019,73.6089,False,4,0
192500077520001,19.4167,77.8667,False,4,4
192500078010001,19.4167,78.0167,False,4,0
192520084441401,19.4222,84.7372,False,2,1
192530072470001,19.425,72.7833,False,4,4
192545072521101,19.4292,72.8697,False,4,3
192559082511901,19.4331,82.8553,False,2,4
192603079080201,19.4342,79.1339,False,2,3
192616084184101,19.4378,84.3114,False,2,3
192618084160601,19.4383,84.2683,False,2,1
192621076573001,19.4392,76.9583,False,4,0
192650073262001,19.4472,73.4389,False,4,0
192701077081601,19.4503,77.1378,False,4,1
192720073320001,19.4556,73.5333,False,4,0
192730075554801,19.4583,75.93,False,4,2
192730081193001,19.4583,81.325,False,2,3
192734084214501,19.4594,84.3625,False,2,4
192735084130201,19.4597,84.2172,False,2,2
192746072562101,19.4628,72.9392,False,4,4
192800072462201,19.4667,72.7728,False,4,4
192800073060001,19.4667,73.1,False,4,4
192803075443001,19.4675,75.7417,False,4,2
192810081432001,19.4694,81.7222,False,2,1
192830076140001,19.475,76.2333,False,4,4
192900072510001,19.4833,72.85,False,4,1
192900076340001,19.4833,76.5667,False,4,2
192900076510001,19.4833,76.85,False,4,0
192908076432101,19.4856,76.7225,False,4,3
192923076330501,19.4897,76.5514,False,4,3
193040076271801,19.5111,76.455,False,4,0
193114077202401,19.5206,77.34,False,4,1
193215072554501,19.5375,72.9292,False,4,2
193222076564001,19.5394,76.9444,False,4,2
193230077023002,19.5417,77.0417,False,4,4
193230077244001,19.5417,77.4111,False,4,1
193241076573201,19.5447,76.9589,False,4,4
193322084093601,19.5561,84.16,False,2,2
193330074551601,19.5583,74.9211,False,4,4
193400074131501,19.5667,74.2208,False,4,1
193500078140001,19.5833,78.2333,False,4,0
193500078140002,19.5833,78.2333,False,4,0
193517077324901,19.5881,77.5469,False,4,1
193520073230401,19.5889,73.3844,False,4,4
193600079390001,19.6,79.65,False,2,0
193630083070001,19.6083,83.1167,False,2,1
193642082422001,19.6117,82.7056,False,2,0
193650072550001,19.6139,72.9167,False,4,4
193651075440201,19.6142,75.7339,False,4,3
193651076274501,19.6142,76.4625,False,4,3
193653072440101,19.6147,72.7336,False,4,3
193700076410001,19.6167,76.6833,False,4,3
193710082412201,19.6194,82.6894,False,2,3
193813077045901,19.6369,77.0831,False,4,0
194030078110001,19.675,78.1833,False,4,4
194100076420001,19.6833,76.7,False,4,3
194128084490201,19.6911,84.8172,False,2,3
194142073341501,19.695,73.5708,False,4,1
194151079202701,19.6975,79.3408,False,2,4
194205073292501,19.7014,73.4903,False,4,1
194232073134101,19.7089,73.2281,False,4,0
